,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
5217,5217,5217,5458,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"This isn't a VSCode bug — it's coming from an upstream dependency, so fixing it here won't help.",Knowledge,Neutral,short,0.2222222222222222,0.1739130434782608,0.1951219512195122,"('Casual/Conversational', 'Neutral', 'Concise')",83.0,83.0,83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,0.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,0
15281,15281,2595,2714,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,A resolution path involved modifying GPU memory allocation settings via allow_growth.,Knowledge,Neutral,short,0.0,0.0,0.0,"('test_ci_status', 'Technical', 'Expand')",43.0,43.0,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,0
7999,7999,1772,1851,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",It seems the error stemmed from an old cuDNN installed by conda; removing those packages and installing TensorFlow with pip likely resolves the conflict.,Knowledge,Knowledge,long,0.2916666666666667,0.0693069306930693,0.112,"('Professional/Formal', 'Hedging', 'Concise')",,,39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,,,0
8778,8778,2551,2655,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",Commit 67940c3 (2006) first introduced the current behavior.,Knowledge,Knowledge,short,0.125,0.0833333333333333,0.1,"('Professional/Formal', 'Exploratory', 'Concise')",,,57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,,,0
1491,1491,1491,1548,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,This line is the source of the incompatibility with PyTorch 2.0.,Knowledge,Neutral,short,0.1818181818181818,0.1818181818181818,0.1818181818181818,"('Professional/Formal', 'Neutral', 'Concise')",23.0,23.0,23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,0.0,It is due to this line which is not PT2 compatible:,0
291,291,291,307,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","To enforce input shape safety in AOTI, you must explicitly enable AOTI_RUNTIME_CHECK_INPUTS — without it, shape validation is skipped, which is why the sliced input variant appears to work until runtime checks are activated.",Knowledge,Neutral,short,0.1470588235294117,0.15625,0.1515151515151515,"('Professional/Formal', 'Confidence', 'Neutral')",4.0,4.0,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",0
12665,12665,1986,2084,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","Behavior: using a dead key within a string (e.g., `d+i+'+`) inserts an extra character at the cursor position.",Neutral,Neutral,long,0.3888888888888889,0.0486111111111111,0.0864197530864197,"('information_request', 'github_native', 'Concise')",,,100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,,,0
17832,17832,5146,5393,microsoft_vscode,pull,191501.0,I have discovered this to be an issue in the CLI or SDK's compression handling.,Compression behavior in the CLI or SDK has been noted as requiring further review.,Knowledge,Neutral,short,0.2857142857142857,0.2666666666666666,0.2758620689655172,"('timeline_status', 'Professional/Formal', 'Expand')",87.0,87.0,87,87,87,87,87,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,0.0,I have discovered this to be an issue in the CLI or SDK's compression handling.,0
12029,12029,1350,1413,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,"Reference to the format definition shows these files as invalid, while the shape provides the byte count.",Neutral,Neutral,short,0.3529411764705882,0.2608695652173913,0.3,"('community_reference', 'Casual/Conversational', 'Neutral')",,,67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,,,0
12541,12541,1862,1945,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.",Observation: file URI conversion and fsPath handoff are steps in the provider workflow.,Neutral,Neutral,short,0.4615384615384615,0.0967741935483871,0.1599999999999999,"('timeline_status', 'Casual/Conversational', 'List')",,,93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,,,0
8028,8028,1801,1880,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"On Ubuntu 16.04 with TensorFlow 1.12, CUDA 9.0 and cuDNN 7.0.5.15‑1 I experienced the same bug; updating cuDNN to version 7.4.2.24 solved it.",Knowledge,Knowledge,short,0.2608695652173913,0.2608695652173913,0.2608695652173913,"('Neutral', 'Neutral', 'Neutral')",,,40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,,,0
518,518,518,539,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","Our approach pre-initializes NCCL communicators on device discovery, trading a small upfront cost for guaranteed low-latency collectives — made feasible by NCCL’s non-blocking initialization mode.",Knowledge,Neutral,short,0.2,0.1219512195121951,0.1515151515151515,"('Casual/Conversational', 'Neutral', 'Concise')",7.0,7.0,7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",0
8414,8414,2187,2278,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","Beginning with TensorFlow 2.14, the project provides a CUDA‑compatible wheel that is intended to bundle the necessary cuDNN, cuFFT and cuBLAS components. By executing `pip install ""tensorflow[and-cuda]""` you will likely have pip pull in those NVIDIA runtime libraries for you, simplifying the GPU setup.",Knowledge,Knowledge,short,0.1136363636363636,0.2,0.144927536231884,"('Neutral', 'Hedging', 'Expand')",,,49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,0
1146,1146,1146,1194,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",Unnecessary recompiles in randn operations stem from the absence of graph caching for random ops — this is actively being fixed and the patch will be published soon.,Knowledge,Neutral,short,0.2857142857142857,0.25,0.2666666666666666,"('Technical', 'Neutral', 'Concise')",18.0,18.0,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",0
4882,4882,4882,5105,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,"The NpyIter_GetIterNext function in Cython was declared with an incorrect return type — it was typed as NpyIter_IterNextFunc* instead of NpyIter_IterNextFunc. Since this function returns a function pointer (not a pointer to a function pointer), this led to C-level type mismatches during compilation. This fix aligns the Cython declaration with NumPy's actual C API signature, resolving build failures in user code.",Knowledge,Neutral,short,0.180327868852459,0.22,0.1981981981981982,"('Technical', 'Exploratory', 'List')",78.0,78.0,78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,0.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,0
5231,5231,5231,5476,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"This is out of our scope — the issue is in the toolchain VSCode integrates with, not in our extension or editor logic.",Knowledge,Neutral,short,0.217391304347826,0.217391304347826,0.217391304347826,"('github_native', 'Exploratory', 'Concise')",83.0,83.0,83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,0.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,0
11408,11408,729,767,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",cc @maintainers – pip run progressed without required wheels.,Neutral,Neutral,short,0.2222222222222222,0.125,0.16,"('social_acknowledgment', 'github_native', 'Concise')",,,36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,,,0
