,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
1821,2584,689,pytorch_pytorch,Issue,21819.0,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",I'm uncertain whether the hostcall mechanism in PyTorch 2.x is tied to PCIe atomic functionality; locating and eliminating that call might let us bypass the PCIe3 atomic prerequisite.,Known,Known Unknown,short,0.1428571428571428,0.1212121212121212,0.1311475409836065,"('Technical', 'Hedging', 'Concise')",14,14,14,14,14,pytorch_pytorch,Issue,21819.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
3920,5455,3658,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,This change updates the NpyIter_GetIterNext Cython signature to match its C definition—replacing the incorrect NpyIter_IterNextFunc* return with NpyIter_IterNextFunc—so that downstream Cython code compiles without type‑conflict errors.,Knowledge,Knowledge,short,0.3076923076923077,0.16,0.2105263157894737,"('Technical', 'Neutral', 'Neutral')",78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
291,438,482,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,Reference: the highlighted line is marked as not PT2 compatible.,Neutral,Neutral,short,0.4,0.3636363636363636,0.380952380952381,"('reference_format', 'github_native', 'Concise')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
148,241,262,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","GPU usage is reported at around 2 GB while the device has 12 GB total, so memory consumption is well below the limit.",Neutral,Neutral,short,0.1739130434782608,0.0666666666666666,0.0963855421686747,"('action_items', 'Casual/Conversational', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
638,910,1000,tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT",Linked to commit that modifies `.bazelrc` with the new Windows flags.,Neutral,Neutral,short,0.1818181818181818,0.0714285714285714,0.1025641025641025,"('community_reference', 'github_native', 'Concise')",47,47,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
3980,5529,3739,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.","I'm not sure if this is a PyPy test failure, but maybe we should isolate it to merge faster.",Known Unknown,Known Unknown,short,0.4210526315789473,0.0941176470588235,0.1538461538461538,"('Neutral', 'Hedging', 'Concise')",80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,Known Unknown,2
3635,4978,3157,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,"The format definition likely marks such files as invalid, and we also state that the byte quantity can be determined from the shape.",Knowledge,Knowledge,short,0.391304347826087,0.391304347826087,0.391304347826087,"('Neutral', 'Hedging', 'Neutral')",67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3573,4870,3031,numpy_numpy,issue,17669.0,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.","I'm not really sure how the `size` parameter is supposed to work together with broadcasting for the other multivariate distribution functions—does it include the broadcasted dimensions of the parameters, or is it just the number of variates we ask for? Any clarification would be great.",Known,Known Unknown,long,0.4,0.0560747663551401,0.0983606557377049,"('Casual/Conversational', 'Hedging', 'Expand')",65,65,65,65,65,numpy_numpy,issue,17669.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
615,881,969,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",Path handling may need adjustment when compiling TensorFlow with /MT enabled.,Neutral,Neutral,short,0.1818181818181818,0.0357142857142857,0.0597014925373134,"('code_environment', 'Casual/Conversational', 'Neutral')",46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,Neutral,1
1344,1966,49,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,Looks like the issue is coming from the functionalization code for the flex_attention HOP.,Knowledge,Knowledge,short,0.4285714285714285,0.5454545454545454,0.4799999999999999,"('Casual/Conversational', 'Confidence', 'Expand')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3305,4490,2651,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","The functionality was introduced in 2006, as recorded in commit 67940c3.",Knowledge,Knowledge,short,0.2727272727272727,0.25,0.2608695652173913,"('Professional/Formal', 'Exploratory', 'Concise')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1437,2073,169,pytorch_pytorch,Issue,154093.0,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","During an ONNX export of a model that contains `torch.repeat_interleave(y, x.shape[0], dim=0)`, I hit a runtime assertion: `Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu!`. Inspection reveals that `x.shape[0]` is instantiated as a 0‑dimensional tensor residing on the CPU, even though `x` itself lives on `cuda:1`. Could the tracing mechanism be extracting the shape as a CPU tensor for constant folding, thus breaking device homogeneity? If that's the case, would explicitly moving the repeat count to the target device (`repeat_cnt = x.shape[0].to('cuda:1')`) or converting it to a Python integer (`repeat_cnt = int(x.shape[0])`) sidestep the problem, or does the exporter fundamentally lack support for dynamic repeat counts on GPU?",Known,Known Unknown,long,0.2372881355932203,0.2413793103448276,0.2393162393162393,"('Technical', 'Exploratory', 'Expand')",3,3,3,3,3,pytorch_pytorch,Issue,154093.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
3049,4142,2292,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","From version 2.14 onward TensorFlow ships a CUDA‑enabled wheel which automatically resolves and installs cuDNN, cuFFT and cuBLAS libraries—simply run `pip install tensorflow[and-cuda]` to activate it.",Knowledge,Knowledge,short,0.1153846153846153,0.12,0.1176470588235294,"('Technical', 'Exploratory', 'Neutral')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
110,182,203,pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.","Observed behavior: ONNX model of a PyTorch decoder (single step) cannot handle input sequences shorter than the shape used during export, resulting in a reshape failure. Linking to related discussion in #1234.",Neutral,Neutral,short,0.1875,0.0769230769230769,0.1090909090909091,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
