,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,final_label,final_label_oversampled
5926,5926,5926,1474,1542,numpy_numpy,issue,26878.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).",Tagging @data‑team for feedback on backward‑compatible unpickling strategies. 👀,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'github_native', 'List')",74,74,74,74,74,numpy_numpy,issue,26878.0,Irrelevant,short,"Not sure, if Knowable known
unknowns is applicable",Irrelevant,Known Unknown,"Like in a previous case, this is one the cases where another classification is useful. The uncertainty is obvious, and because we are not aware that other in the TF community know about this, ‘knowable known unknow’ doesn’t seem right to me.","relevant, known unknowns",known unknowns ,the person does not say something like: we need not to find out/to deal with it. Finding an answer is relevant; it could turn out that it is irrelevant: I am not sure if it is worth…“,2,3,1,1,0
839,839,839,839,869,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","The fact that random‑op graphs aren’t cached right now likely triggers needless recompiles, making `randn` slower than it should be. We’re working on a patch and will post an update once it’s available.",Knowledge,Knowledge,short,0.1818181818181818,0.1875,0.1846153846153846,"('Casual/Conversational', 'Hedging', 'Neutral')",18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,0
6193,6193,6193,1741,1816,microsoft_vscode,pull,191501.0,I have discovered this to be an issue in the CLI or SDK's compression handling.,Linking this case to compression handling logic in the command‑line interface and SDK.,Neutral,Neutral,short,0.3076923076923077,0.2666666666666666,0.2857142857142857,"('comparison_contrast', 'Professional/Formal', 'Neutral')",87,87,87,87,87,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,1,0
5195,5195,5195,743,781,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).",Program builds graphs using the TensorFlow C API and executes sessions; execution completes successfully on CPU only.,Neutral,Neutral,long,0.3529411764705882,0.04,0.0718562874251497,"('factual_observation', 'github_native', 'Expand')",37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,1,0
5874,5874,5874,1422,1488,numpy_numpy,issue,28813.0,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.",Requesting review of thread‑safety measures for `StringDType` creation within the array constructor. PTAL 🚧,Neutral,Neutral,short,0.2857142857142857,0.1538461538461538,0.2,"('social_acknowledgment', 'github_native', 'Neutral')",71,71,71,71,71,numpy_numpy,issue,28813.0,Unknown,short,,,,,,,,1,1,1,1,0
2186,2186,2186,2186,2277,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","As of the 2.14 release, TensorFlow seems to offer a CUDA package which is meant to bring in the full stack of cuDNN, cuFFT and cuBLAS. You can attempt to install it with `pip install ""tensorflow[and-cuda]""`, and the installer should resolve and download the corresponding GPU libraries automatically.",Knowledge,Knowledge,short,0.1666666666666666,0.32,0.2191780821917808,"('Neutral', 'Hedging', 'Expand')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,0
2221,2221,2221,2221,2312,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","Since TF 2.14, TensorFlow ships a CUDA optional package that installs the required cuDNN, cuFFT and cuBLAS binaries; just run pip install tensorflow[and‑cuda] to get them.",Knowledge,Knowledge,short,0.2307692307692307,0.24,0.2352941176470588,"('Neutral', 'Exploratory', 'Neutral')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,0
2566,2566,2566,2566,2670,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","Since the 2006 commit 67940c3, this behavior has been part of the project.",Knowledge,Knowledge,short,0.0769230769230769,0.0833333333333333,0.08,"('Casual/Conversational', 'Confidence', 'Neutral')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,0,0
5128,5128,5128,676,713,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",Tagging @tensorflow-team to confirm the current status of ARM support on Windows.,Neutral,Neutral,short,0.0833333333333333,0.0833333333333333,0.0833333333333333,"('code_environment', 'Casual/Conversational', 'Expand')",34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,1,0
5851,5851,5851,1399,1464,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.",Observed compile errors for VQSort on MSVC when heap size is exhausted.,Neutral,Neutral,short,0.4166666666666667,0.1388888888888889,0.2083333333333333,"('comparison_contrast', 'github_native', 'Neutral')",70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,1,0
1548,1548,1548,1548,1625,tensorflow_tensorflow,issue,84102.0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",Our investigation confirms that TensorFlow for Windows supports exclusively Intel architectures; neither the main TensorFlow distribution page nor the tensorflow‑intel distribution page provides a Windows‑ARM wheel.,Knowledge,Knowledge,short,0.1923076923076923,0.1612903225806451,0.175438596491228,"('Professional/Formal', 'Confidence', 'Neutral')",35,35,35,35,35,tensorflow_tensorflow,issue,84102.0,Knowledge,short,,,,,,,,0,0,0,0,0
196,196,196,196,214,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","By design, AOTI’s compiled output skips shape validation of inputs to maximize speed; however, when the AOTI_RUNTIME_CHECK_INPUTS environment variable is set on a recent nightly version, the sliced test also triggers a failure.",Knowledge,Knowledge,short,0.2424242424242424,0.25,0.2461538461538461,"('Professional/Formal', 'Neutral', 'Neutral')",4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0,0
4633,4633,4633,181,195,pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.","The exported model isolates the autoregressive step‑by‑step path, configuring sequence length as a fully dynamic dimension.",Neutral,Neutral,short,0.3125,0.0641025641025641,0.1063829787234042,"('action_items', 'Technical', 'Expand')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1,1,0
6065,6065,6065,1613,1683,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",All related PRs show the same pypy test behavior.,Neutral,Neutral,short,0.3333333333333333,0.0352941176470588,0.0638297872340425,"('comparison_contrast', 'github_native', 'Concise')",80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,1,0
5645,5645,5645,1193,1243,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",Linking to related issues concerning pandas‑NumPy integration and backward compatibility considerations.,Neutral,Neutral,long,0.1818181818181818,0.0188679245283018,0.0341880341880341,"('community_reference', 'Professional/Formal', 'Neutral')",59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,1,0
6457,6457,6457,2005,2103,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",Tagging @vscode and @ime-team for review of dead‑key handling in the editor.,Neutral,Neutral,long,0.25,0.0208333333333333,0.0384615384615384,"('documentation_action', 'github_native', 'Concise')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,1,0
6163,6163,6163,1711,1785,microsoft_vscode,issue,197917.0,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?",Tagging @vscode-team and cc @extension-author for additional context.,Neutral,Neutral,short,0.0,0.0,0.0,"('scope_statement', 'github_native', 'List')",85,85,85,85,85,microsoft_vscode,issue,197917.0,Known,short,,,,,,,,2,2,1,1,0
