,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
5701,5701,5701,5701,5701.0,5967,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"I began using the vscode-userdata scheme from commit 1157e96 onward specifically to support atomic writes: instead of overwriting files directly, the system now writes to a temp file and performs a rename operation, guaranteeing that readers never see partially written data.",Knowledge,Knowledge,short,0.1463414634146341,0.2307692307692307,0.1791044776119403,"('Casual/Conversational', 'Confidence', 'Expand')",91,91,91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,Knowledge,0
2203,2203,2203,2203,2203.0,2317,tensorflow_tensorflow,issue,84102.0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.","Windows builds of TensorFlow are exclusively available for Intel x86_64 architectures — there are no ARM64 wheels listed on PyPI for either tensorflow or tensorflow-intel packages, confirming that ARM support on Windows is not officially provided.",Knowledge,Knowledge,short,0.2222222222222222,0.2580645161290322,0.2388059701492537,"('Technical', 'Confidence', 'Expand')",35,35,35,35,35,35,35,tensorflow_tensorflow,issue,84102.0,Knowledge,short,,,,,,,,0,0,0,0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",Knowledge,0
3388,3388,3388,3388,3388.0,3553,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","If you're experiencing erratic behavior with TensorFlow's LSTM layers on Windows (especially around validation_split or batch_input_shape), the solution is simple: use Linux. I tested this across 5 different configurations on Windows and none worked reliably. On Ubuntu with CUDA, it just works out of the box — no workarounds needed.",Knowledge,Knowledge,long,0.18,0.0857142857142857,0.1161290322580645,"('github_native', 'Confidence', 'List')",55,55,55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.",Knowledge,0
2164,2164,2164,2164,2164.0,2277,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.","Based on community reports and the TensorFlow release notes, Windows users on ARM need to use alternative solutions like Docker or conda-forge builds, since the official pip package doesn't support ARM.",Knowledge,Knowledge,short,0.1290322580645161,0.3333333333333333,0.1860465116279069,"('Casual/Conversational', 'Neutral', 'Neutral')",34,34,34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",Knowledge,0
1926,1926,1926,1926,1926.0,2014,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","Although Dynamo’s tracing mechanism currently avoids caching all intermediate representations, engineering efforts are focused on enabling full trace caching to optimize execution speed.",Knowledge,Knowledge,short,0.1304347826086956,0.2,0.1578947368421052,"('Professional/Formal', 'Neutral', 'List')",30,30,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Knowledge,0
310,310,310,310,310.0,329,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","If you're using AOTI and haven't enabled input checks, your sliced tensors might pass unnoticed — but with AOTI_RUNTIME_CHECK_INPUTS set in a recent nightly build, the same code fails because the shape mismatch becomes visible at runtime.",Knowledge,Knowledge,short,0.1891891891891892,0.21875,0.2028985507246376,"('Casual/Conversational', 'Exploratory', 'List')",4,4,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Knowledge,0
6524,6524,6524,297,,317,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Configuration flag AOTI_RUNTIME_CHECK_INPUTS affects input validation behavior.,Knowledge,Neutral,short,0.1428571428571428,0.03125,0.0512820512820512,"('timeline_status', 'github_native', 'Concise')",4,4,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Knowledge,0
498,498,498,498,498.0,518,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","We replace PyTorch’s delayed NCCL init with an eager approach: when the device is bound, we immediately create the communicator using ncclCommInitRank with non-blocking semantics, reducing collective operation jitter by pre-warming the communication infrastructure.",Knowledge,Knowledge,short,0.1470588235294117,0.1219512195121951,0.1333333333333333,"('github_native', 'Confidence', 'List')",7,7,7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",Knowledge,0
5078,5078,5078,5078,5078.0,5314,numpy_numpy,pull,28453.0,"This is probably happening because there's a cython compiler error that is getting captured by pytest, causing meson to fail. You're not seeing the output from cython because pytest captures stdout by default.","This isn’t a meson configuration problem — it’s a Cython compilation failure that’s being masked by pytest’s output capture. To debug, disable output capture with `-s` or redirect stderr to see the Cython compiler’s actual traceback.",Knowledge,Knowledge,short,0.1388888888888889,0.1515151515151515,0.144927536231884,"('Casual/Conversational', 'Neutral', 'Expand')",81,81,81,81,81,81,81,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,0,"This is probably happening because there's a cython compiler error that is getting captured by pytest, causing meson to fail. You're not seeing the output from cython because pytest captures stdout by default.",Knowledge,0
2253,2253,2253,2253,2253.0,2367,tensorflow_tensorflow,issue,84102.0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.","If you're on Windows with an ARM processor, you won't find a compatible wheel on PyPI. Both tensorflow and tensorflow-intel only offer x86_64 builds for Windows — ARM support isn't officially packaged yet.",Knowledge,Knowledge,short,0.1515151515151515,0.1612903225806451,0.15625,"('Casual/Conversational', 'Exploratory', 'List')",35,35,35,35,35,35,35,tensorflow_tensorflow,issue,84102.0,Knowledge,short,,,,,,,,0,0,0,0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",Knowledge,0
801,801,801,801,801.0,832,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,"The issue was fixed by enabling CUDA_LAUNCH_BLOCKING=1, which forced synchronous execution and revealed the underlying kernel crash.",Knowledge,Knowledge,short,0.0588235294117647,0.25,0.0952380952380952,"('Technical', 'Neutral', 'Concise')",13,13,13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,I solved by CUDA_LAUNCH_BLOCKING=1.,Knowledge,0
