,statement,toxic,is_toxic
2260,"Pero, que idiota eres, acaso crees que la gente vive varios siglos, eres un pedazo de animal, lo único que te falta es rebuznar que el Buda era panzón",1,1
952,vieja culona te voy a dar una chupada de culo que te vas a volver loca,1,1
1243,"Con … La entrada Salamo Arouch, el judío que sobrevivió gracias al boxeo … Con que fin querían dar entretenimiento a los que iban a matar? Eso de las cámaras de gas y hornos, además del asesinato de judíos es pura mentira, propaganda sionista",1,1
694,"si es la verdad, los hombres son hijos del rigor jaja!! hay que tratarlos mal porque en verdad ellos aman a las cabronas!!!",1,1
339,"¿con la boca pequeña? lo que pasa es que se distinguir, a mi no me veras nunca escribiendo moro de mierda o sudaca pestoso, yo critico a las religiones, a todas por igual por que todas son lo mismo",1,1
2245,basta ya de gentuza que se jodan y se den cuenta los que verdad están levantado calaluña los manden ala mierda buenas tardes gente si alguien se sintió ofendido mil disculpas ,1,1
2190,"¿Qué sabrás tú de los juden, si eres un moro disfrazado de español, que cobra el paro y se aprovecha de nuestras mujeres y nuestros servicios?",1,1
1822,Al boliguayo del kiosco le pagué con billetes falsos y ni se dio cuenta,1,1
830,"Si eres tan valiente y tan patriota, ¿por qué no te vas a luchar contra el imperialismo yanqui en vez de quedarte aquí de parasito, viviendo de las migajas que te da el régimen corrupto y dictatorial? Eres un hipócrita, un traidor y un idiota útil.",1,1
691,"El asco que produce mirar uno a uno los recovecos de su cuerpo, el asco a la puta que hay en su interior, no poder desahogar una vez más el odio que llevas dentro, la ira que te mata por no poder hacer nada más que mirar a la puta de la que tanto has escuchado decir que eras, el asco de verte reflejado en los ojos de la puta, el asco de la soledad que te embarga y de sentir la impotencia de no poder hacer nada más que ver, el asco de la violencia y el dolor que trae consigo.",1,1
1690,"También hay que tener en cuenta los eufemismos que se usan para decir lo mismo y eso es considerado políticamente correcto, cuando lo correcto sería respetar al colectivo se trate como se trate: tonto, imbécil, mongólico, subnormal, oligofrénico, idiota, no son más que formas técnicas (en su momento) de llamar a un colectivo, pero la falta de respeto de la sociedad hace que se cambie la palabra, no la percepción del colectivo",1,1
1364,"por un lado la migra mexicana roba, golpea y extorsiona a los migrantes, por otro lado los tiradores privados del tren los dejan maleridos, por último el narco siempre ligado a los gobernadores de cada estado, secuestran, violan y asesinan a estas personas que no logran huir de la violencia",1,1
1383,"El socialismo en Venezuela tampoco les dejo el papel higienico a sus habitantes, lo que demuestra que lo último que les interesa es que los venezolanos tengan un culo limpio.",1,1
1705,Es decir… también existe el tópico de que las rubias son tontas y no he visto ningún estudio que intente demostrar lo contario,1,1
777,"Que no, que no puto yo no me hago el roto ni me hago el tonto, no estoy aquí para hacerme el gilipollas. Que no tengo que callarme por estar en minoría, que no pueden joderme con su puto sistema de odio y opresión. #MásIgualdadYa",1,1
2391,"Hey!, por ahi anda un nuevo dios que puedes adorar, tiene una ventaja sobre jebús pues este es actual y lo puedes ver tu mismo, se llama Cris Angel y camina sobre el agua, resucita luego de ser apachurrado por una aplanadora, vuela al cielo como cierto zombie volador, y mete ideas extrañas en la cabeza de las personas! Si sigue comportandose como se lo dijo el apostol Pablo como un hombre TORPE Y NECIO , nunca podra entender la Biblia, por mas argumentacion que se le de se comportara como los fariseos ante JESUS",1,1
1457,"Al igual que Félix González-Torres, ACT UP, José Leonilson y General Idea, Centurión se valió del arte para registrar el paso de la enfermedad por su cuerpo, así como para ofrecer una contra-narrativa a la histeria de la «peste gay» presentada por los medios de comunicación",1,1
1831,"La gente no sabe ni lo que dice, mongoloide es una forma de llamar a las personas con síndrome de Down, no a los asiáticos. Es una falta de respeto y de cultura",1,1
2010,"y » letrinoamerica» GALOPEANDO hacia el MAR de felicidad a lo «Como bien dices, ellos no tienen embargo, ellos tienen castrismo",1,1
45,"la naturaleza es brutalmente eficiente y elimina tanta aberracion como puede! esas mujeres traidoras por sus propias acciones malevolas,se autoremueven de la piscina genetica blanca! algo muy mal estaba en sus psique y mentes cuando escogieron traicionar su propia estirpe!",1,1
1342,"la veneca ramera encantadora inmigrante siempre ha sido una colegiala muy traviesa en su ciudad, acostumbraba chuparle la verga a sus compañeros de clases",1,1
2253,"El que dijo esa puta chorrada que mas sabe el diablo por viejo que por diablo, seguro que era un viejo acomplejao y subnormal que no convencia a nadie de nada (y que no se ofendan los mal llamaos subnormales).",1,1
332,Informacion fake chinga tu madre con esta puta broma en el sitio oficial aparece pre-order para ps3 como para la chingadera de microshit maricones!!!,1,1
2280,todos cometemosd errores en esta vida pues como pueden comparar a esa loca con la virgen pues k chingados estan pendejos no me digas el estupido del productor osea como esa vieja tan mas zorra,1,1
573,"Ni un voto a morena, puro PT al 100%, puro Noroña, AMLO es webs tibios, es t0pu, 2 años y nadie en prisión, demagogo Q l3 r0 AMLO!",1,1
1647,Ven al lic borrachales de buró lic Carlos Alberto Mejia Gil que cuenta la vida y obra de sus amigos jajaja osea los quema y se dan el beso y abrazo de Judas y también le apestan los pedos a crudo su oficina obscura y el siempre paniqueado y la puta y drogadicta soy YO jehejeyy,1,1
1951,la verdad esta muy linda pero si no ensañan que no le hagan a la mamada si ya estan bien planchadas ya no les va acostar trabajo quitarse la tanga para unas fotos no mames otra vez lo mismo mejor me compro una puta para verle la panocha pinche… pinche vieja para que se moleste en tomarse la foto no se ve nada si te vas a la playa vez viejas mas buenas en bikini pero en fin que se le vea el peluche la proxima ves,1,1
601,"Vete a tu puto país a odiar inmigrantes, puto inmigrante",1,1
209,"No se puede ser más ignorante y más burra que esta señora. Dice que el salario mínimo debe ser de 30 mil pesos porque el dólar está a 100. Y que los jubilados deben cobrar lo mismo. ¿De dónde va a salir esa plata, del árbol mágico de los billetes verdes? ¡Qué vergüenza ajena!",1,1
1740,"Habrá mucho conservadurismo en la academia (para lo que quieren) pero algunos discursos progres buenistas dan vergüenza ajena, lo de Phoenix y la vaca es una estupidez, y no me gustaron sus aires subiditos mandando callar los aplausos, ni sus lecciones veganas, porque en plan demagogo se le pueden echar muchas cosas en cara a él y su forma de vida, o sea lecciones, ninguna",1,1
1737,"Me gustaría ver qué pasa en un país chico y cagón como Uruguay con los mismos 2 millones de venecos que tenemos nosotros Uruguay es extremadamente caro, las pocas sonrisas sinceras que vi hablaban de aquello todo el día, poca pega y el costo de vida en las nubes, eso aleja a cualquier parasito o los corre a lo máximo dos o tres meses de estadía",1,1
1535,"¡Ánimo retrasado, que todo el mundo tiene algo especial!",1,1
1183,"Esas teorías de la conspiración me dan siempre muchísima pereza, porque sólo hay una cosa peor que llorar en público y es llorar como niñas histéricas señalando con el dedo a todo el que pasa por allí como culpable de tus lágrimas",1,1
330,"¡Chupalo, es el puto chino! No te vayas sin probar el mejor jengibre de todos los tiempos.",1,1
41,"Quien en esta entrada crea leer racismo (por lo del negro) o xenofobia (por los uruguááááchos) puede irse tranquilamente a tomar por el culo, pues yo he tenido una novia negra y tengo desde pequeñajo, pinta de moro, así que se de muy buena tinta, lo que es ser discriminado por negro o por extranjero",1,1
1650,"¿Y vos qué sabés, porteño agrandado? Seguro que sos un cheto que vive en Recoleta",1,1
2115,"No se si es la misma, pero yo conoci una en el motel de la Uruca que se llama igual y tenia un culo espectacular, la guila era muy simpatica y me hizo un oral de campeonato",1,1
1355,"Correteaba y me perdía por los montes, casi siempre con Juanca, el hijo de la vecina Piluca, una mujer poco de fiar pero muy afable casada con un alcohólico conocido que cuando se cogía una buena moña le arreaba una buena paliza a su mujer y a sus cuatro hijos y los amenazaba a todos con el rifle que usaba para cazar conejos",1,1
2385,"los argentinos son una manga de ladrones, del primero al último",1,1
2165,"Los gays de la ciudad nos discriminan por ser de pueblo, por ser prietos, por ser nacos, por hablar mal el español",1,1
2230,"Porque la mayoría de los empresarios con los que el autor de este reportaje conversó en Guayaquil, Quito, Cuenca o Riobamba, despotrican contra un Gobierno que despilfarra el dinero en favor de los piojosos y subvenciona a los holgazanes y a los pobres para conseguir sus votos",1,1
994,Como ahora pasan todos estos sarnosos avariciosos muertos de hambre deseosos de chupar el tuétano de los huesos de un pueblo que ya no tiene ni carne ni sangre……………………,1,1
899,"Pinche vieja loca, no tienes ni puta idea de lo que hablas, te inventas pendejadas para llamar la atención, eres una ridícula, una mentirosa y una hipócrita, ojalá te pudras en el infierno",1,1
2362,Prefiero ser puto a usar esa chingadera,1,1
114,"No hay que usar mascarillas ni vacunarse, hay que despertar y resistir",1,1
2224,"como siempre regalo del arbitro a las chichicuilotas del amierdica, solo así ganan!",1,1
668,¡Saque una foto del chino! Queremos ver el cara de imbécil que se ha llevado el dinero.,1,1
1850,"@culehastalamedula Ah, osea que un famoso no puede salir un rato a divertirse con su familia o amigos porque, si llega el subnormal de turno que quiere meterse incluso con sus muertos,",1,1
1176,"Yo creo que tiene cierta lógica que no se mencione la raza/nacionalidad de la persona para no hacer distingos, el problema es que ahora, cuando no se menciona, se sospecha que son extranjeros (moros, negros, gitanos…)",1,1
153,"Otro ejemplo de cómo los De un solo Estado Mundial coaccionan y manipulan económicamente a los países es la forma en que el Banco Mundial discrimina a favor sólo de aquellas naciones que cumplen con sus objetivos genocidas de despoblación, haciendo obligatorio el uso de la ""planificación familiar"" a través de la anticoncepción, y la implementación de las políticas de vacunación obligatoria en zonas enteras de personas en el mundo en desarrollo, lo que resulta en la esterilización masiva de mujeres indígenas, como objetivo principal, y abortos involuntarios, inducidos químicamente como una importante y secundaria ""a prueba de fallos"".",1,1
1634,"ese es mi querido,amado,admirado y glorioso Ejercito Nacional,vivan las cuatro fuerzas armadas de mi amado pais que le estan dando durisimo a esos perros sarnosos,pulguientos,mal olientes,pecuecudos,peludos piojosos,y terroristas de la FARC",1,1
871,"Estaba tan idiota que me creí todo lo que me dijo, que me amaba, que era el único, que nunca me dejaría.  Y ahora resulta que se fue con otra, la muy zorra.",1,1
2480,"aportado por gente honesta trabajadora, la gran mayoría extranjeros o hijos de inmigrantes sin entender que la mayoría de estos indígenas villeros solo desea que Dios o el Gobernante de turno le provea todo a costa del erario publico y sufrimiento del pueblo mientras corruptamente se llenan los bolsillos, tienen hijos como moscas que usan para su beneficio y mendicidad, así los supuestos “benefactores” con plata ajena obtienen mayor caudal de votos…",1,1
